Year,mark,,yyyy,num
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2011,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2012,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2013,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
1993,1,,,
2005,1,,,
2011,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2016,1,,,
2017,1,,,
1902,1,,,
1902,1,,,
1905,1,,,
1905,1,,,
1906,1,,,
1909,1,,,
1910,1,,,
1913,1,,,
1915,1,,,
1920,1,,,
1920,1,,,
1923,1,,,
1924,1,,,
1925,1,,,
1930,1,,,
1930,1,,,
1930,1,,,
1930,1,,,
1931,1,,,
1931,1,,,
1931,1,,,
1933,1,,,
1935,1,,,
1936,1,,,
1936,1,,,
1936,1,,,
1936,1,,,
1936,1,,,
1937,1,,,
1940,1,,,
1940,1,,,
1941,1,,,
1941,1,,,
1942,1,,,
1942,1,,,
1945,1,,,
1948,1,,,
1948,1,,,
1949,1,,,
1951,1,,,
1952,1,,,
1952,1,,,
1952,1,,,
1955,1,,,
1980,1,,,
1992,1,,,
2003,1,,,
2013,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2014,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
2015,1,,,
